WKT,nama,deskripsi
"POLYGON ((106.8821228 -6.2953828, 106.8833673 -6.2986034, 106.8839038 -6.3003736, 106.884088 -6.3025937, 106.8843669 -6.3031056, 106.8853754 -6.3038734, 106.8864698 -6.3047905, 106.887607 -6.3052811, 106.8890018 -6.305345, 106.8912977 -6.3056436, 106.8935079 -6.3061982, 106.8965119 -6.3070726, 106.8985504 -6.308075, 106.9002241 -6.3092694, 106.9011897 -6.3101438, 106.9017476 -6.310613, 106.9024128 -6.3108903, 106.9047088 -6.3110822, 106.9060044 -6.2997409, 106.897593 -6.2991437, 106.8947177 -6.2989731, 106.8929581 -6.2986532, 106.8913917 -6.298056, 106.8903403 -6.2989731, 106.887465 -6.2987598, 106.8872719 -6.2964137, 106.8861346 -6.295198, 106.8821228 -6.2953828))",Taman Mini Indonesia Indah,
