WKT,nama,deskripsi
"POLYGON ((106.798387 -6.2206069, 106.8030219 -6.2225054, 106.8037514 -6.2232733, 106.8048029 -6.2247025, 106.8087082 -6.2220787, 106.8082361 -6.2213535, 106.8082576 -6.215786, 106.8061332 -6.215658, 106.8061547 -6.2146981, 106.806262 -6.2142928, 106.8063264 -6.2139515, 106.8063049 -6.2133115, 106.8061547 -6.2127782, 106.7983227 -6.2146341, 106.7981939 -6.2148047, 106.7981939 -6.2150394, 106.7983656 -6.2167032, 106.798387 -6.2176631, 106.7984085 -6.2187511, 106.7983012 -6.2199883, 106.798387 -6.2206069))",GBK,
