WKT,nama,deskripsi
"POLYGON ((106.8509576 -6.2328448, 106.850743 -6.2333355, 106.8507216 -6.2340607, 106.8513224 -6.2348073, 106.8522665 -6.2352339, 106.8526098 -6.2356392, 106.85276 -6.2363858, 106.8521807 -6.2380495, 106.8517944 -6.2398413, 106.85276 -6.242081, 106.8538758 -6.2419957, 106.8532106 -6.2411425, 106.8529317 -6.2405026, 106.8528673 -6.2400973, 106.8529102 -6.2395, 106.853554 -6.237047, 106.853554 -6.2364497, 106.8532965 -6.234722, 106.8528029 -6.2348926, 106.8526527 -6.2337834, 106.8525455 -6.2335701, 106.8518374 -6.2335914, 106.8514082 -6.2335914, 106.8513009 -6.2334421, 106.8513009 -6.2330368, 106.8509576 -6.2328448))",Tebet Eco Park,
